CCLE_ID	Aneuploidy_status	compound_name	converged	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability
NCIH1299_LUNG	NA	bortezumib	TRUE	0.807332704	0.091530672	0.095781664	5.301146302	10.69443391	100	0.641835572	-2.22E-09	0	3	69.74133634	0.780204404	0.037388326	0.049059228	1.097884868	12.38561564	96.05228006	0.52799186	-1.399344981	0.254139035	3	52.59247717
COLO741_SKIN	NA	bortezumib	TRUE	0.374046547	0.039859811	0.054407042	2.371725504	26.09422899	100	0.62370797	-0.009561421	0	3	75.27373752	0.781104075	0.007187548	0.008120012	3.813103614	27.56079255	148.1980187	0.599047371	-0.046457906	0.254139035	3	68.68612076
PSN1_PANCREAS	NA	bortezumib	TRUE	0.661012721	0.011553305	0.014795574	1.70825508	17.23126237	100	0.446107188	-1.072786727	0	3	45.18741931	0.782053828	0.007054032	0.007715338	3.975518272	13.61069284	90.82804555	0.341248336	-0.022923417	0.254139035	3	40.37461034
CJM_SKIN	NA	bortezumib	TRUE	0.439607366	0.171286523	0.173733308	7.453251056	5.015927292	100	0.696461941	0	0	3	66.33690077	0.782455605	0.025068286	0.032009033	0.972545446	13.02342013	123.1155362	0.607926807	-4.22938245	0.254139035	3	59.33882955
NMCG1_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.595229337	0.112084624	0.12551404	2.373190368	11.77596311	100	0.669362124	-0.000976097	0	3	82.5363394	0.788971137	0.058661154	0.070940003	1.434382188	10.74000529	90.02014092	0.536109463	-0.202247095	0.254139035	3	58.8739675
CFPAC1_PANCREAS	NA	bortezumib	TRUE	0.693976115	0.1590357	0.161901254	7.184388231	6.020443729	100	0.690603295	0	0	3	81.04254151	0.792188589	0.020809363	0.021914779	2.698791271	5.087841192	78.05378616	0.347367837	-0.015869178	0.254139035	3	40.04111102
KYSE150_OESOPHAGUS	NA	bortezumib	TRUE	0.715461694	0.014241474	0.019031931	1.269020232	15.39292191	100	0.458445442	-2.518462487	0	3	46.80879184	0.792950473	0.011198777	0.01245563	5.07123452	14.23714509	68.29799714	0.318480252	-0.000164221	0.254139035	3	32.12325831
A704_KIDNEY	NA	bortezumib	TRUE	0.814878099	0.005185559	0.005882361	3.434007133	17.570727	100	0.361784041	-0.212344618	0	3	38.79197475	0.794541963	0.005461131	0.00560934	4.902571022	10.20177615	165.8484074	0.463710253	-0.024387964	0.254139035	3	50.8365585
A549_LUNG	NA	bortezumib	TRUE	0.810290397	0.12811589	0.152432035	2.088485018	15.21874462	100	0.696883669	-0.002789421	0	3	74.97308105	0.795848938	0.061705726	0.068756271	7.018797068	12.95475575	48.6984397	0.325306024	-5.18E-12	0.254139035	3	31.32325305
KYSE510_OESOPHAGUS	NA	bortezumib	TRUE	0.907361606	0.005770719	0.006856669	1.32747958	10.22922299	100	0.324608036	-7.161125972	0	3	37.89180298	0.796012122	0.004458966	0.005017055	4.046655777	11.36125133	59.87706331	0.213587185	-0.079589072	0.254139035	3	22.5928979
ISTMES2_PLEURA	NA	bortezumib	TRUE	0.466255083	0.163150727	0.175457323	6.620094442	19.10480222	100	0.736366426	-1.14E-13	0	3	94.34072343	0.799006845	0.059865936	0.068177059	3.513945964	21.75587495	118.6568878	0.744445146	-4.03E-05	0.254139035	3	77.29717655
NCIH2196_LUNG	NA	bortezumib	TRUE	0.81229535	0.062664253	0.551045241	0.937097665	43.48082037	100	0.743963068	-1.055952173	0	1	71.41080313	0.801606252	0.094434585	NA	1.835320675	74.98871728	100.093498	0.901208745	-0.005051539	0.254139035	1	90.8493248
NCIH322_LUNG	NA	bortezumib	TRUE	0.537414088	0.231474501	0.240487814	5.997079658	10.23701841	100	0.748295681	-3.41E-13	0	3	89.02033589	0.802400642	0.136441855	0.151014052	2.530118718	14.59587338	128.9203987	0.889983191	-0.000361617	0.254139035	3	88.78572314
OAW28_OVARY	NA	bortezumib	TRUE	0.656623847	0.037816369	0.04523816	2.35310083	17.20258	100	0.572771504	-0.013006558	0	3	61.57992241	0.802983981	0.011369158	0.012050168	3.571260658	7.730129059	82.41312853	0.322058539	-0.009209846	0.254139035	3	34.12259745
KMRC20_KIDNEY	NA	bortezumib	TRUE	0.628376102	0.0245672	0.029690894	1.131049972	9.642782223	100	0.484848802	-2.133615354	0	3	51.73454998	0.803740694	0.006134659	0.006724919	1.399115169	11.51708027	190.9756767	0.570522664	-11.69940207	0.254139035	3	66.36119265
UO31_KIDNEY	NA	bortezumib	TRUE	0.622343864	0.193372769	0.19858088	9.698680811	11.36092686	100	0.730717583	0	0	3	72.52705713	0.805197627	0.02004884	0.021789959	4.835487183	20.65117319	124.5996415	0.623852155	-3.41E-05	0.254139035	3	69.39031779
SKNEP1_BONE	NA	bortezumib	TRUE	0.15791808	0.123694358	NA	-11.04237912	124.9468411	100	1.15918665	24.94684114	0	3	101.7225625	0.807891684	0.057082442	0.068763696	4.31723712	45.14648369	163.4656895	1.087484761	-2.10E-06	0.254139035	3	108.6217575
COLO783_SKIN	NA	bortezumib	TRUE	0.603427433	0.135099462	0.141534287	5.378943596	11.07110379	100	0.688368355	-1.90E-10	0	3	72.55948018	0.81061155	0.037007824	0.045807826	1.789207408	12.030263	75.83155997	0.427335108	-0.084877501	0.254139035	3	39.85739175
LS1034_LARGE_INTESTINE	NA	bortezumib	TRUE	0.374523322	0.157827695	0.159631712	14.22690882	7.464984842	100	0.6944415	0	0	3	95.19220746	0.812080657	0.047749984	0.049967704	2.228536537	7.776364707	161.633978	0.869094733	-0.022850219	0.254139035	3	79.41668211
CAL27_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.594509631	0.018777981	0.023861393	2.364085135	21.62118217	100	0.524252214	-0.061811427	0	3	50.48334765	0.812491513	0.011354267	0.015620013	1.990271841	16.89476089	71.897674	0.349348353	-0.363239463	0.254139035	3	35.80792234
GB1_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.694380881	0.091415132	0.100017325	3.505749201	13.52078775	100	0.653028126	-8.43E-06	0	3	71.86794687	0.813495101	0.019850447	0.021875264	2.971672747	16.45003908	131.2239626	0.623824781	-0.012243035	0.254139035	3	63.66868671
HUH28_BILIARY_TRACT	NA	bortezumib	TRUE	0.497378051	0.16201767	0.170161982	6.471989291	13.59880587	100	0.717639664	-2.56E-13	0	3	92.18921771	0.815904301	0.037237806	0.039092431	3.48471688	8.421518155	108.103012	0.564678901	-0.000244852	0.254139035	3	59.58838867
RERFLCMS_LUNG	NA	bortezumib	TRUE	0.359277762	0.128224943	0.13310121	13.39328163	19.67004418	100	0.713046197	0	0	1	92.70892553	0.816014342	0.018820691	0.019669868	5.862821574	13.16722941	115.5169148	0.534180613	-2.04E-06	0.254139035	1	50.99251469
HCC15_LUNG	NA	bortezumib	TRUE	0.512200917	0.143784161	0.147667293	9.613005525	11.29954098	100	0.696354844	0	0	3	99.71114308	0.81724787	0.031339324	0.035443393	2.554240035	16.16951238	119.8966498	0.638403494	-0.012454137	0.254139035	3	63.88208976
YKG1_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.526216923	0.040769386	0.059241479	1.332990082	19.61657293	100	0.59314281	-0.505962842	0	3	62.34562298	0.817871035	0.009089425	0.010505533	2.261469883	20.12146329	144.1195702	0.571895989	-0.684730385	0.254139035	3	61.08722152
NCIH1339_LUNG	NA	bortezumib	TRUE	0.718292049	0.095137455	0.103863989	3.112948964	11.95262304	100	0.65130376	-4.63E-05	0	3	62.77474542	0.820284398	0.024925989	0.028468995	2.289226395	13.48591081	102.8192514	0.518839083	-0.046202821	0.254139035	3	52.04919789
HSC3_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.716027936	0.136586194	0.139026275	8.662335327	7.110013299	100	0.675809585	0	0	3	73.98659069	0.820476791	0.055831435	0.071502897	1.884558387	9.868377274	52.96407191	0.329078889	-0.018577776	0.254139035	3	30.69994178
HCC56_LARGE_INTESTINE	NA	bortezumib	TRUE	0.329468189	0.136850377	0.140528452	11.35866909	13.00543903	100	0.696603488	0	0	1	89.27931961	0.822804212	0.049955648	0.05845004	2.48575795	10.74332673	66.48432259	0.397398707	-0.002675393	0.254139035	1	39.67099373
A2058_SKIN	NA	bortezumib	TRUE	0.771041431	0.100384901	0.107508369	3.068422442	9.485435925	100	0.647851025	-4.96E-05	0	3	61.34840448	0.82445901	0.023310008	0.025296429	3.225387172	10.57964279	91.26184267	0.445538352	-0.002348027	0.254139035	3	49.43112574
YD15_SALIVARY_GLAND	NA	bortezumib	TRUE	0.487705993	0.17032506	0.175788148	7.60280847	10.6696687	100	0.713875587	0	0	3	77.95458874	0.824963981	0.006488331	0.007895431	0.721078163	9.288328256	140.7611016	0.47574391	-25.73989124	0.254139035	3	50.23275928
LXF289_LUNG	NA	bortezumib	TRUE	0.709040413	0.074148696	0.078681008	3.44575433	9.244584635	100	0.611166749	-2.40E-05	0	3	67.89187948	0.825588472	0.024442415	0.031323796	1.570237177	8.098297292	50.20466254	0.261049264	-0.240540472	0.254139035	3	26.05000242
8MGBA_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.782868588	0.018333881	0.025572246	0.832340481	12.09602438	100	0.471806753	-6.696203982	0	3	46.29853341	0.828220921	0.005850601	0.006509706	2.799358961	13.70006037	106.0722828	0.360163539	-0.50909837	0.254139035	3	39.75465234
SNU216_STOMACH	NA	bortezumib	TRUE	0.183417572	0.114406751	NA	-10.75624664	124.247919	100	1.15226573	24.24791899	0	2	101.0014128	0.828700077	0.023827995	0.025408568	2.833027304	23.54824044	283.1020606	1.335854816	-0.025286085	0.254139035	2	135.7171247
TYKNU_OVARY	NA	bortezumib	TRUE	0.698202732	0.014272454	0.019110229	1.173148591	14.497969	100	0.453889213	-3.274011358	0	1	49.67744126	0.831264704	0.010692573	0.011281993	6.101781994	14.00931556	100.3483834	0.416158437	-2.63E-05	0.254139035	1	52.11530626
CALU6_LUNG	NA	bortezumib	TRUE	0.849405361	0.068558851	0.073889894	3.239428614	10.76994771	100	0.60860741	-7.53E-05	0	3	64.93055054	0.831501698	0.018995012	0.021229617	1.352624796	9.068848791	129.8604399	0.568860206	-1.962878539	0.254139035	3	56.28575744
J82_URINARY_TRACT	NA	bortezumib	TRUE	0.852336704	0.024194746	0.031111191	1.148969904	12.5451906	100	0.499599741	-1.983195243	0	2	50.21556878	0.832686145	0.003568847	0.004405144	0.963141661	11.69714802	127.4654209	0.358885035	-24.57133641	0.254139035	2	41.37956097
NUGC4_STOMACH	NA	bortezumib	TRUE	0.790508463	0.043736354	0.049429639	1.732046887	9.549805696	100	0.550379368	-0.111332241	0	3	55.4916745	0.833988029	0.025786908	0.036601128	1.912461515	12.95580968	53.07883907	0.303818323	-0.067479971	0.254139035	3	31.24931691
DU145_PROSTATE	NA	bortezumib	TRUE	0.795609536	0.217049882	0.227053983	3.425779355	7.152155794	100	0.731859651	-6.76E-07	0	3	70.18161207	0.834761421	0.040884675	0.045106183	1.220812182	8.053909485	142.4893079	0.744991694	-1.286862629	0.254139035	3	73.14271192
NCIH2347_LUNG	NA	bortezumib	TRUE	0.463887663	0.059135136	0.068475488	1.716150087	11.12510755	100	0.592970005	-0.069353245	0	3	57.8253698	0.836271636	0.015557664	0.01745193	3.698178643	16.14497392	93.27751833	0.445690724	-0.002165909	0.254139035	3	47.26000598
RMUGS_OVARY	NA	bortezumib	TRUE	0.507225092	0.203965786	0.208350759	10.11866534	9.682260503	100	0.731881429	0	0	3	95.67459607	0.838046526	0.088472485	0.094440294	3.090139056	10.4694109	114.6263679	0.723931596	-7.62E-05	0.254139035	3	69.23481494
NCIH446_LUNG	NA	bortezumib	TRUE	0.43790187	0.060618818	0.096462425	6.305166602	47.32762039	100	0.760531349	-1.73E-10	0	3	90.36081262	0.838213884	0.018447815	0.02325125	6.369734382	51.6154895	133.8920864	0.837581305	-4.02E-07	0.254139035	3	87.84109677
PK1_PANCREAS	NA	bortezumib	TRUE	0.732462255	0.065952357	0.069446957	5.700472215	12.74806193	100	0.612887079	-2.23E-09	0	3	58.98054275	0.838337006	0.011246386	0.012313941	2.955560703	12.57268887	106.9507211	0.43371856	-0.056694842	0.254139035	3	42.17261304
BFTC905_URINARY_TRACT	NA	bortezumib	TRUE	0.520492659	0.185293803	0.205605714	4.897530024	19.95808738	100	0.752393364	-4.04E-10	0	1	88.3628624	0.842983015	0.01586654	0.018364805	3.137886714	24.64410988	133.9429414	0.65201683	-0.014117916	0.254139035	1	69.40865163
SKMEL24_SKIN	NA	bortezumib	TRUE	0.611850521	0.162355532	0.173724783	5.230900088	14.90790176	100	0.722148268	-1.46E-10	0	3	91.68956135	0.843170475	0.072701137	0.080906172	3.094144537	17.26669165	122.5897093	0.771949098	-0.000138845	0.254139035	3	77.72794595
DKMG_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.480699844	0.024800689	0.030936449	3.433311366	26.59282301	100	0.580952576	-0.000880694	0	3	62.2716464	0.843963146	0.0078037	0.008833204	4.623280364	30.92347587	141.8113343	0.618381725	-0.005495825	0.254139035	3	65.91685862
NCIH1648_LUNG	NA	bortezumib	TRUE	0.726222088	0.14317282	0.14478618	11.88646566	6.23527853	100	0.678499023	0	0	3	73.19180683	0.845912539	0.020153482	0.02077019	6.07368947	8.5451699	102.159215	0.461934368	-6.51E-07	0.254139035	3	41.77610407
HCC366_LUNG	NA	bortezumib	TRUE	0.722008548	0.089124401	0.09646463	3.713193306	12.73148777	100	0.646981799	-3.60E-06	0	3	76.7013473	0.849118832	0.020036492	0.021223687	6.894834652	16.4366085	100.3491037	0.50119729	-4.79E-08	0.254139035	3	53.86760918
TM31_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.346197504	0.22412172	0.249380906	5.498149828	22.20479214	100	0.778588941	-5.68E-12	0	1	106.6611487	0.850515337	0.015890341	0.018180271	2.027155621	18.07126632	151.3275623	0.675696945	-0.407175232	0.254139035	1	66.089679
PC14_LUNG	NA	bortezumib	TRUE	0.712395708	0.051070254	0.055614063	2.330723736	9.00843317	100	0.566031789	-0.007712919	0	3	64.23512225	0.851679235	0.019207047	0.020206312	7.205522034	10.61575832	69.35813317	0.338724581	-1.74E-08	0.254139035	3	32.16642519
SNB75_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.557240168	0.10822272	0.112863098	6.319907217	11.6526081	100	0.664923051	-6.98E-12	0	3	79.66778386	0.852689489	0.017480873	0.019143102	3.100920693	14.57532663	118.7499535	0.545439261	-0.0110726	0.254139035	3	54.06074064
SW837_LARGE_INTESTINE	NA	bortezumib	TRUE	0.391884444	0.106487447	0.180242512	3.051254658	39.96357938	100	0.771033432	-2.98E-05	0	3	92.01519536	0.854407152	0.016022582	0.018280811	4.130602583	40.13348659	191.137042	0.963578467	-0.001102464	0.254139035	3	100.1897164
COLO829_SKIN	NA	bortezumib	TRUE	0.691801928	0.031533922	0.042198353	1.367227395	16.42687256	100	0.549375192	-0.655243373	0	2	56.16535317	0.855042291	0.009536137	0.012589822	1.06861357	15.95994033	124.2730647	0.499714333	-8.176006015	0.254139035	2	48.63489551
T3M10_LUNG	NA	bortezumib	TRUE	0.530520569	0.041117732	0.043777377	1.904726787	5.626649625	100	0.523314478	-0.067037136	0	2	46.14222193	0.856766519	0.020388515	0.020964381	5.028571485	7.226226389	110.581415	0.48947867	-1.72E-05	0.254139035	2	52.97032346
TT_THYROID	NA	bortezumib	TRUE	0.65172383	0.020040692	0.028142523	4.38086344	38.70177222	100	0.63309025	-8.20E-05	0	3	67.76527564	0.857789115	0.010638404	0.012818693	4.391642726	39.50484056	141.3365236	0.719978721	-0.002126754	0.254139035	3	77.29670053
BICR31_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.564321275	0.024949737	0.027472414	1.813637819	8.014050353	100	0.475751947	-0.228279007	0	3	51.33907083	0.857907021	0.008689092	0.00936713	1.517939326	8.647269967	160.4444604	0.535045054	-4.819687674	0.254139035	3	60.93412994
HEPG2_LIVER	NA	bortezumib	TRUE	0.678079493	0.067461534	0.070190345	4.668400839	8.449647579	100	0.596509618	-1.74E-07	0	3	76.56050725	0.858632704	0.020551019	0.021300424	3.515568355	8.392415119	141.8712388	0.624120153	-0.002363612	0.254139035	3	63.45140302
MELJUSO_SKIN	NA	bortezumib	TRUE	0.700428704	0.049246659	0.053858506	2.597382807	10.37309187	100	0.568306518	-0.00285657	0	3	66.28536194	0.86107892	0.01099154	0.012179853	3.544747247	14.16683704	92.88658748	0.396198315	-0.011698333	0.254139035	3	40.15168401
EW8_BONE	NA	bortezumib	TRUE	0.750696711	0.043551833	0.048665385	4.195756302	18.61826353	100	0.595016606	-7.43E-06	0	2	68.00853182	0.862337327	0.016857266	0.018066463	9.639826473	22.58433062	92.71708493	0.491605236	-4.42E-11	0.254139035	2	52.17923321
SQ1_LUNG	NA	bortezumib	TRUE	0.752181959	0.023983575	0.024966857	3.678465051	6.869850694	100	0.464305935	-0.000562764	0	3	56.8132446	0.86668081	0.014328412	0.014610506	9.583953692	6.578377057	77.19548424	0.318455903	-2.49E-10	0.254139035	3	34.76157965
NCIH2452_PLEURA	NA	bortezumib	TRUE	0.808136554	0.09488758	0.097841619	5.346968492	7.559638081	100	0.633592908	-1.54E-09	0	3	69.02402446	0.867508136	0.062940041	0.074576938	2.070194637	16.49232576	111.3739708	0.686970981	-0.014880614	0.254139035	3	68.46046857
KYSE140_OESOPHAGUS	NA	bortezumib	TRUE	0.680316928	0.139055651	0.147805291	4.118152799	11.11040293	100	0.69184178	-9.18E-08	0	3	79.57201191	0.868961551	0.02081971	0.022529638	2.093826459	11.49629823	150.9350868	0.68175203	-0.200364327	0.254139035	3	65.52213384
NCIH460_LUNG	NA	bortezumib	TRUE	0.883527264	0.172439871	0.1756851	8.767813081	7.540496551	100	0.70533648	0	0	3	69.64766458	0.869181465	0.060575466	0.067798704	3.486117169	20.25617491	124.7364597	0.772260149	-4.68E-05	0.254139035	3	77.22943425
BT549_BREAST	NA	bortezumib	TRUE	0.918474554	0.023125672	0.029282856	1.719503704	16.6812984	100	0.51700965	-0.321180635	0	1	56.35192004	0.870079327	0.009908514	0.010830205	4.423864042	16.56836726	101.866931	0.42997574	-0.002254194	0.254139035	1	44.87440821
RMGI_OVARY	NA	bortezumib	TRUE	0.254368627	0.013756959	0.011708999	0.335712708	-2.780170001	100	0.416821673	-29.49592067	0	3	41.60627953	0.870135018	0.011031731	0.012206585	2.95945802	20.88212283	161.3711204	0.663771884	-0.0884756	0.254139035	3	68.83635518
SCABER_URINARY_TRACT	NA	bortezumib	TRUE	0.85463127	0.039626659	0.043574517	3.888521857	15.4389087	100	0.568809526	-3.65E-05	0	3	56.87231287	0.870763397	0.009191181	0.010089138	2.667740149	13.4624972	122.2944682	0.461310138	-0.23027755	0.254139035	3	49.43186914
A375_SKIN	NA	bortezumib	TRUE	0.714278657	0.093963789	0.09910262	5.653179052	12.9965335	100	0.654036373	-3.69E-10	0	2	66.97182719	0.875213835	0.009396368	0.01097642	1.259251074	14.88293996	167.4517769	0.619005936	-7.70673062	0.254139035	2	65.22975083
NCIH1355_LUNG	NA	bortezumib	TRUE	0.70255704	0.12621515	0.134025515	4.013108742	10.70618611	100	0.679190801	-2.31E-07	0	3	71.18069473	0.876065938	0.022219293	0.023406433	4.592126169	12.99973907	122.2924876	0.583402701	-4.74E-05	0.254139035	3	59.66841187
KYSE270_OESOPHAGUS	NA	bortezumib	TRUE	0.806269064	0.008599803	0.008825358	10.63238196	12.03168828	100	0.376676542	-3.94E-09	0	3	47.14453784	0.876586194	0.005163463	0.005593624	6.643531275	13.71542758	66.52416053	0.256020604	-0.000535002	0.254139035	3	27.170863
COLO679_SKIN	NA	bortezumib	TRUE	0.803769636	0.019324386	0.020602225	4.529072072	12.58689966	100	0.472638618	-8.73E-05	0	3	49.14607368	0.878445283	0.008156698	0.008593605	4.856015421	13.95212192	124.6682051	0.454557855	-0.002687594	0.254139035	3	51.78168873
NCIH2126_LUNG	NA	bortezumib	TRUE	0.629016491	0.129148508	0.136614968	5.782382961	13.87328738	100	0.693142851	-3.19E-11	0	3	78.43801047	0.879761928	0.047353175	0.051812614	3.284708029	15.45312628	120.7596045	0.695013803	-0.000246553	0.254139035	3	69.993116
NCIH2030_LUNG	NA	bortezumib	TRUE	0.826027618	0.052664696	0.056047778	1.674177606	4.949230821	100	0.550393822	-0.107237068	0	3	61.0958313	0.880951259	0.014079527	0.015696931	1.741988795	7.38004229	85.53133096	0.352135386	-0.661898482	0.254139035	3	40.12212678
SNU719_STOMACH	NA	bortezumib	TRUE	0.715158831	0.100240384	0.103683255	7.08467909	10.63893792	100	0.652175226	-3.13E-13	0	3	71.49448698	0.881375219	0.017973352	0.018624832	6.047466168	13.34721216	137.7996239	0.615448344	-1.87E-06	0.254139035	3	62.25384562
COV362_OVARY	NA	bortezumib	TRUE	0.671767754	0.260040993	0.267592754	2.778710765	3.82322626	100	0.744709206	-1.46E-05	0	3	85.17779863	0.884962766	0.094109956	0.098285339	3.046522527	6.906536701	111.5033041	0.699318208	-7.74E-05	0.254139035	3	70.84028125
SNU1041_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.644146732	0.119008753	0.122923308	4.086698209	6.194353097	100	0.655809861	-2.14E-07	0	3	70.61148208	0.886902996	0.043580302	0.04678542	1.499253383	5.499902556	108.9824125	0.574931788	-0.314509044	0.254139035	3	57.10350362
DMS273_LUNG	NA	bortezumib	TRUE	0.332717904	0.068387113	0.075260783	1.617335594	7.174958084	100	0.592289139	-0.086438458	0	3	50.55675784	0.887245053	0.006861213	0.007743163	1.11096892	11.26020251	179.1433649	0.572087133	-16.16900575	0.254139035	3	64.1131981
OC314_OVARY	NA	bortezumib	TRUE	0.564649013	0.092715742	0.107641206	2.225063071	14.13010339	100	0.65699864	-0.002953992	0	3	64.32130741	0.88875262	0.024750518	0.02830216	1.832431732	13.63778128	125.2011049	0.615015975	-0.264064425	0.254139035	3	60.31499278
VMRCRCW_KIDNEY	NA	bortezumib	TRUE	0.602487521	0.002407241	0.003079444	1.542694859	15.80405913	100	0.278387162	-15.44603298	0	3	30.42489618	0.888834131	0.002690927	0.002849121	3.469634058	10.7383945	119.451086	0.260905715	-2.510957881	0.254139035	3	32.5101893
CAKI2_KIDNEY	NA	bortezumib	TRUE	0.54550804	0.467139093	0.487147652	2.736812119	5.421996616	100	0.820315977	-3.66E-06	0	3	83.26933865	0.889213344	0.060697543	0.061081785	0.642115117	0.237630719	117.5268092	0.633833149	-7.428714047	0.254139035	3	61.93228617
SW1271_LUNG	NA	bortezumib	TRUE	0.675080491	0.14601263	0.15037024	9.907419549	12.63734823	100	0.702681681	0	0	3	73.43500972	0.889564318	0.024031967	0.026052649	4.058954781	14.23294651	101.8751882	0.514854401	-0.00015156	0.254139035	3	51.54004362
SNU761_LIVER	NA	bortezumib	TRUE	0.443737956	0.202739683	0.215078537	6.581752736	16.10830011	100	0.750300119	-4.26E-14	0	3	90.42601967	0.893081944	0.035533732	0.037777587	3.371067082	17.95880855	192.5768268	1.010609043	-0.000765437	0.254139035	3	98.98759027
NUGC3_STOMACH	NA	bortezumib	TRUE	0.816736764	0.028150394	0.03084073	2.8190986	11.34368858	100	0.50850958	-0.005649448	0	3	53.10916338	0.894260421	0.00835319	0.009917716	1.484634075	14.87923632	132.2651688	0.490192882	-4.240251382	0.254139035	3	49.45365893
NB1_AUTONOMIC_GANGLIA	NA	bortezumib	TRUE	0.677004464	0.140303021	0.142135184	10.34233965	6.27847142	100	0.67617951	0	0	3	81.29546391	0.896154559	0.058041099	0.058968135	6.728611699	6.123573011	121.0989532	0.681771078	-8.55E-11	0.254139035	3	67.30397614
NCIH1650_LUNG	NA	bortezumib	TRUE	0.676144581	0.024147504	0.028497847	0.881945206	6.796091459	100	0.469393918	-4.92066671	0	3	50.98535914	0.897743646	0.011230723	0.012458383	1.800815735	8.715596774	102.292756	0.39306813	-1.011468392	0.254139035	3	37.89663387
BECKER_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.89070012	0.089290073	0.097611855	0.949034423	4.05450283	100	0.607100328	-1.225243295	0	3	59.05180602	0.899781533	0.016230617	0.026770519	0.903976604	24.41043406	134.1713679	0.663916463	-7.588031885	0.254139035	3	69.25879402
OVTOKO_OVARY	NA	bortezumib	TRUE	0.733860891	0.076078931	0.081602971	3.237529368	10.15126534	100	0.618053342	-5.46E-05	0	3	55.11256507	0.899867317	0.007221636	0.008427986	1.2713299	10.4675958	117.4098591	0.399589876	-7.209052368	0.254139035	3	44.38281408
HS852T_SKIN	NA	bortezumib	TRUE	0.53251196	0.094325929	0.214562571	1.621492629	36.81068629	100	0.748718537	-0.034325129	0	3	72.92327039	0.904701387	0.010413003	0.011666924	5.725764611	36.47405542	152.4536862	0.731584557	-0.000103683	0.254139035	3	77.84148578
YD38_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.834634293	0.089823848	0.098822999	4.107243326	16.22016576	100	0.661946028	-5.50E-07	0	3	69.1972088	0.904869068	0.05089727	0.057759615	6.370232258	16.89222715	61.06769228	0.39979763	-3.36E-10	0.254139035	3	39.0085355
MDAMB435S_SKIN	NA	bortezumib	TRUE	0.867611003	0.050005457	0.053250878	2.473187416	7.201474394	100	0.554874076	-0.004672212	0	3	56.62063001	0.904989049	0.016606184	0.017330075	6.107748314	13.26343008	115.6275558	0.518536679	-2.09E-06	0.254139035	3	50.05119288
HCC4006_LUNG	NA	bortezumib	TRUE	0.833929562	0.039316477	0.0453715	1.266144002	8.293376287	100	0.531589473	-0.777305347	0	3	56.10032185	0.909006716	0.007566741	0.00805627	2.385307971	11.16104475	160.7200478	0.52309644	-0.961493869	0.254139035	3	57.524063
HCC38_BREAST	NA	bortezumib	TRUE	0.787711454	0.015539049	0.031543218	2.385834257	40.76642292	100	0.625890126	-0.068691913	0	3	71.82223078	0.916538858	0.005878923	0.007800171	2.744922894	45.51370098	168.6182588	0.753355279	-0.740345747	0.254139035	3	78.85251077
JHH4_LIVER	NA	bortezumib	TRUE	0.651738691	0.158677138	0.187464858	6.458260342	32.96444162	100	0.779110771	-2.42E-13	0	1	78.56435644	0.919173823	0.003720143	0.006898908	1.294247412	39.62399583	143.9906033	0.602437852	-14.60215168	0.254139035	1	65.79207921
OC316_OVARY	NA	bortezumib	TRUE	0.66472911	0.019735323	0.022600548	5.215243459	25.34392441	100	0.551644206	-8.23E-06	0	3	59.93135491	0.920543018	0.015053344	0.01569744	5.244915506	15.25457254	154.6493759	0.660254746	-5.81E-05	0.254139035	3	69.51710164
SW1710_URINARY_TRACT	NA	bortezumib	TRUE	0.801807923	0.015347175	0.016624349	4.494153767	15.08998549	100	0.462296785	-0.000265645	0	3	48.10599076	0.923233596	0.007605073	0.007965624	4.501472261	12.91761247	137.2719835	0.47169847	-0.008987147	0.254139035	3	50.83328867
HCC1359_LUNG	NA	bortezumib	TRUE	0.550172535	0.065242144	0.068947277	3.39927614	8.559484692	100	0.593015851	-4.58E-05	0	3	63.52266355	0.925787143	0.017987828	0.019144081	3.163324249	12.97675005	145.0998029	0.641593079	-0.010671853	0.254139035	3	65.22580814
IGR37_SKIN	NA	bortezumib	TRUE	0.795109118	0.008002751	0.009114773	1.186775789	7.154083105	100	0.340754061	-6.574379888	0	3	34.15541682	0.930198214	0.007048438	0.007390446	3.85546632	10.27246846	123.0493182	0.402223297	-0.042913447	0.254139035	3	43.79442607
