CCLE_ID,Lineage,GDSC_MSI,CCLE_MSI,DRIVE_WRN_D2,CRISPR_WRN_CERES,avg_WRN_dep,is_WRN_dep,TP53_status,common_MSI_lineage,ms_deletions_normed,frac_deletions_in_ms_regions,MMR_loss,MMR_loss_gene,MLH1_damaging_mut,MLH1_unexpressed,MLH1_deletion,MLH1_loss,MSH2_damaging_mut,MSH2_unexpressed,MSH2_deletion,MSH2_loss,MSH6_damaging_mut,MSH6_unexpressed,MSH6_deletion,MSH6_loss,PMS2_damaging_mut,PMS2_unexpressed,PMS2_deletion,PMS2_loss,MSH2_RPPA_low,MSH6_RPPA_low,any_MMR_mut,POLE_damaging_mut,POLE_hotspot_mut,POLE_other_mut,Comments
OACP4C_OESOPHAGUS,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3114.236753,0.465050281,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SKGT4_OESOPHAGUS,esophagus,MSS/MSI-L,MSS,NA,-0.024728783,-0.024728783,FALSE,NA,FALSE,3406.860763,0.468140355,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,
TE12_OESOPHAGUS,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3087.63457,0.440134254,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3655.147802,0.467699736,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3959.595004,0.474605092,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3619.678225,0.471165795,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3176.308513,0.449583647,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3690.617379,0.468853032,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2925.065676,0.444064911,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3309.319426,0.461686176,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2898.463493,0.443828403,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2886.640301,0.444503162,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4057.136341,0.487849347,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4577.356803,0.502288672,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4234.484226,0.489256411,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2928.021474,0.447217949,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3247.247667,0.460056863,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3330.010013,0.458416559,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3702.440571,0.469958697,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3167.441118,0.439046234,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3196.999099,0.459638533,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4467.992274,0.502927469,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSS,NA,NA,NaN,NA,NA,FALSE,2700.425022,0.440839522,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3743.821744,0.483564533,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,5455.228833,0.473292649,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2531.944531,0.407592987,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2880.728705,0.447020103,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2972.358445,0.456303217,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3894.567446,0.460761301,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3723.131158,0.46649212,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3341.833205,0.458995498,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3480.755715,0.465760582,TRUE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3590.120244,0.46833004,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4119.2081,0.482975955,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3708.352167,0.475112953,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4373.406735,0.486823992,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3658.1036,0.46787923,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3935.948619,0.465291614,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4128.075495,0.49264349,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4408.876312,0.501898924,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3572.385456,0.467839714,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3977.329793,0.493011076,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3542.827475,0.459375976,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3176.308513,0.455143383,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CS1_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2963.491051,0.457037937,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CHSA8926_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2998.960628,0.446067229,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES1_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4447.301687,0.483613546,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES3_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3980.285591,0.473505749,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES4_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4264.042206,0.488921408,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES5_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3817.716696,0.479940103,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES7_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4187.191456,0.491904194,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ES8_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4258.13061,0.476988157,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW1_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3823.628292,0.470474637,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW11_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4524.152437,0.490377524,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW12_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4246.307418,0.497491081,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW13_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4287.688591,0.47587568,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW16_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4045.313148,0.473206802,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW18_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3879.788456,0.468018585,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW22_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3799.981908,0.471609989,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW24_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4018.710966,0.473774099,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW3_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4122.163898,0.483887488,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
EW7_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4003.931975,0.484351567,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CAL72_BONE,bone,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,4290.644389,0.472375266,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HUO3N1_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3489.623109,0.458595945,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HUO9_BONE,bone,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3250.203465,0.459611076,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
NOS1_BONE,bone,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3007.828022,0.435978031,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
NY_BONE,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3341.833205,0.46992157,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
COLO824_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,5325.173717,0.485350917,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MDAMB330_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3403.904965,0.466669939,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MFM223_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3823.628292,0.478089804,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MRKNU1_BREAST,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3182.220109,0.450208873,TRUE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
EGI1_BILIARY_TRACT,bile duct,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3637.413013,0.488240905,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
ETK1_BILIARY_TRACT,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3702.440571,0.473751151,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
TGBC1TKB_BILIARY_TRACT,bile duct,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2632.441666,0.439993342,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
TGBC24TKB_BILIARY_TRACT,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3708.352167,0.48417265,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CAR1_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,TRUE,3501.446302,0.473790093,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HCC2998_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,TRUE,4269.953803,0.492976474,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,
GT3TKB_STOMACH,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3832.495687,0.485444224,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HSC39_STOMACH,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3332.965811,0.466497274,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MKN28_STOMACH,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2127.000194,0.4140957,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
RF48_STOMACH,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3353.656398,0.443630348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SCH_STOMACH,NA,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,3250.203465,0.456397715,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
SKGT2_STOMACH,gastric,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,TRUE,3338.877407,0.461959231,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
